8.55000E+02	1.64312E+01	6.78800E+02	1.24000E+01
8.70000E+02	1.67195E+01	7.15300E+02	1.26000E+01
8.85000E+02	1.70077E+01	7.55400E+02	1.23000E+01
9.00000E+02	1.72960E+01	7.77300E+02	1.32000E+01
9.15000E+02	1.75843E+01	7.55400E+02	1.59000E+01
9.30000E+02	1.78725E+01	7.56900E+02	1.62000E+01
9.45000E+02	1.81608E+01	7.69700E+02	1.63000E+01
9.60000E+02	1.84491E+01	7.84600E+02	1.65000E+01
9.75000E+02	1.87373E+01	8.02500E+02	1.67000E+01
9.90000E+02	1.90256E+01	8.20500E+02	1.74000E+01
1.00500E+03	1.93139E+01	8.42400E+02	1.73000E+01
1.02000E+03	1.96021E+01	8.63400E+02	1.73000E+01
1.03500E+03	1.98904E+01	8.83700E+02	1.73000E+01
1.05000E+03	2.01787E+01	9.09300E+02	1.74000E+01
1.06500E+03	2.04669E+01	9.33900E+02	1.73000E+01
1.08000E+03	2.07552E+01	9.59800E+02	1.79000E+01
1.09500E+03	2.10435E+01	9.88300E+02	1.79000E+01
1.11000E+03	2.13317E+01	1.01450E+03	1.79000E+01
1.12500E+03	2.16200E+01	1.04060E+03	1.86000E+01
