6.45000E+02	1.21873E+01	3.36000E+02	5.88000E+01
6.60000E+02	1.24707E+01	3.44200E+02	6.06000E+01
6.75000E+02	1.27541E+01	3.52200E+02	6.21000E+01
6.90000E+02	1.30375E+01	3.60100E+02	6.29000E+01
7.05000E+02	1.33210E+01	3.68900E+02	6.51000E+01
7.20000E+02	1.36044E+01	3.78000E+02	6.49000E+01
7.35000E+02	1.38878E+01	3.85300E+02	6.69000E+01
7.50000E+02	1.41712E+01	3.95300E+02	6.88000E+01
7.65000E+02	1.44547E+01	4.03500E+02	6.98000E+01
7.80000E+02	1.47381E+01	4.12700E+02	7.11000E+01
7.95000E+02	1.50215E+01	4.22400E+02	7.29000E+01
8.10000E+02	1.53049E+01	4.31500E+02	7.42000E+01
8.25000E+02	1.55884E+01	4.41900E+02	7.56000E+01
8.40000E+02	1.58718E+01	4.52200E+02	7.71000E+01
8.55000E+02	1.61552E+01	4.63200E+02	7.88000E+01
8.70000E+02	1.64386E+01	4.73800E+02	8.08000E+01
8.85000E+02	1.67221E+01	4.83200E+02	8.39000E+01
9.00000E+02	1.70055E+01	4.91400E+02	8.46000E+01
9.15000E+02	1.72889E+01	5.03300E+02	8.56000E+01
9.30000E+02	1.75723E+01	5.13000E+02	8.68000E+01
9.45000E+02	1.78558E+01	5.25800E+02	8.91000E+01
9.60000E+02	1.81392E+01	5.37700E+02	8.99000E+01
9.75000E+02	1.84226E+01	5.47400E+02	9.11000E+01
9.90000E+02	1.87060E+01	5.60500E+02	9.33000E+01
1.00500E+03	1.89895E+01	5.72600E+02	9.45000E+01
1.02000E+03	1.92729E+01	5.85100E+02	9.65000E+01
1.03500E+03	1.95563E+01	5.97900E+02	9.76000E+01
1.05000E+03	1.98397E+01	6.10900E+02	9.99000E+01
1.06500E+03	2.01232E+01	6.24600E+02	1.01200E+02
1.08000E+03	2.04066E+01	6.39200E+02	1.03200E+02
1.09500E+03	2.06900E+01	6.53800E+02	1.04700E+02
